material_idx,material_id,material_name,family_id,family_size,family_basis,series_id,series_size,category,major_oxide_sum_wt_percent,major_oxide_sum_rounded,major_oxide_fields_reported,major_oxide_closure_threshold,major_oxide_closure_excluded,stress_group,exclusion_reason,primary_include,cohort,complete_all10_unqualified,ood_score,radial_score,nearest_selection_train_distance,has_3mj,has_4mj,has_5mj,has_7mj,has_9mj
2239,t12ct129,T12CT129,fam_b9ae25d4f323,1,singleton,family_fam_b9ae25d4f323,1,other,100.28,100.28,10,105.0,False,,,True,D_CORE,True,0.7841340783153781,0.7032238091164021,0.0,True,True,True,False,False
2240,t12ct1302,T12CT1302,fam_cd456855df63,1,singleton,family_fam_cd456855df63,1,other,100.51000000000002,100.51,10,105.0,False,,,True,D_CORE,True,0.7910688435406825,0.7138926786937936,0.0,True,True,True,False,False
2241,t12ct131a,T12CT131A,fam_1529ca23165a,2,name_alias,family_fam_1529ca23165a,2,other,99.66999999999999,99.67,10,105.0,False,,,True,V_IN,True,0.8842955296872488,0.7231440630299137,0.6203763433265037,True,True,True,False,False
2242,t12ct131b,T12CT131B,fam_1529ca23165a,2,name_alias,family_fam_1529ca23165a,2,other,100.01999999999998,100.02,10,105.0,False,,,True,V_IN,True,0.545723611148703,0.4408301499074134,0.5310212640517544,True,True,True,False,False
2243,t12ct132b,T12CT132B,fam_e5d995fa9618,2,name_alias,family_fam_e5d995fa9618,2,other,99.99,99.99,10,105.0,False,,,True,V_IN,True,1.023645717469468,0.8644291511164728,0.4178170234144168,True,True,True,False,False
2244,t12ct132c,T12CT132C,fam_e5d995fa9618,2,name_alias,family_fam_e5d995fa9618,2,other,99.86999999999999,99.87,10,105.0,False,,,True,V_IN,True,0.3862257363417613,0.26751140325643763,0.6027687307467767,True,True,True,False,False
2245,t12ct133,T12CT133,fam_4d10f7e68329,1,singleton,family_fam_4d10f7e68329,1,other,99.87,99.87,10,105.0,False,,,True,D_CORE,True,0.43754784743724706,0.3020042844856852,0.0,True,True,True,False,False
2246,t12ct134,T12CT134,fam_bc1c1a62701c,1,singleton,family_fam_bc1c1a62701c,1,other,99.69999999999999,99.7,10,105.0,False,,,True,A_SEEN_TEST,True,1.4164911863717196,1.112080825538451,0.0,True,True,True,False,False
2247,t12ct135,T12CT135,fam_184578fae1f0,1,singleton,family_fam_184578fae1f0,1,other,100.12,100.12,10,105.0,False,,,True,V_OOD,True,1.5555084819551488,1.284315941886287,0.5008785094534882,True,True,True,False,False
2248,t12ct136,T12CT136,fam_a0fa2f294a71,1,singleton,family_fam_a0fa2f294a71,1,other,100.17,100.17,10,105.0,False,,,True,V_IN,True,0.8439032080255431,0.7277640640504996,0.4240741248525473,True,True,True,False,False
2249,t12ct137a,T12CT137A,fam_7da78a4b8cd9,2,name_alias,family_fam_7da78a4b8cd9,2,other,100.14000000000001,100.14,10,105.0,False,,,True,T_IN,True,0.9541506546258822,0.8441294128216815,0.330260228666934,True,True,True,False,False
2250,t12ct137b,T12CT137B,fam_7da78a4b8cd9,2,name_alias,family_fam_7da78a4b8cd9,2,other,100.32,100.32,10,105.0,False,,,True,T_IN,True,0.9846122951875536,0.8902699038730348,0.2229102366135628,True,True,True,False,False
2251,t12ct138,T12CT138,fam_b9b247edb780,1,singleton,family_fam_b9b247edb780,1,other,100.01,100.01,10,105.0,False,,,True,D_CORE,True,0.8129785939464989,0.7035829664710953,0.0,True,True,True,False,False
2252,t12ct139,T12CT139,fam_7c895efd4c0b,1,singleton,family_fam_7c895efd4c0b,1,other,99.75,99.75,10,105.0,False,,,True,D_CORE,True,,,,True,True,False,False,False
2253,t12ct153,T12CT153,fam_5d1bea185a40,1,singleton,family_fam_5d1bea185a40,1,other,100.60000000000001,100.6,10,105.0,False,,,True,D_CORE,True,1.4143186741383784,1.0671008529374093,0.0,True,True,True,False,False
2254,t12ct154,T12CT154,fam_02a3e660cf42,1,singleton,family_fam_02a3e660cf42,1,other,100.61,100.61,10,105.0,False,,,True,D_CORE,True,0.9475796725802004,0.8678428895651937,0.0,True,True,True,False,False
2255,t12ct155,T12CT155,fam_cfdd5015e44c,1,singleton,family_fam_cfdd5015e44c,1,other,100.29,100.29,10,105.0,False,,,True,D_CORE,True,1.3711249192621737,1.0505758552371123,0.0,True,True,True,False,False
2256,t12ct156,T12CT156,fam_277081e3e0f4,1,singleton,family_fam_277081e3e0f4,1,other,100.44,100.44,10,105.0,False,,,True,D_CORE,True,1.267089170025793,0.995385827358549,0.0,True,True,True,False,False
2257,t12ct157a,T12CT157A,fam_44ee9da12eff,1,singleton,family_fam_44ee9da12eff,1,other,99.99000000000001,99.99,10,105.0,False,,,True,V_OOD,True,1.7235490737157364,1.3046516639964814,1.5437710957981203,True,True,True,False,False
2258,t12ct158,T12CT158,fam_9b3beb61129d,1,singleton,family_fam_9b3beb61129d,1,other,100.18999999999998,100.19,10,105.0,False,,,True,D_CORE,True,0.7697962208485165,0.67105642196814,0.0,True,True,True,False,False
2259,t12ct159,T12CT159,fam_fa01d6dbe6de,1,singleton,family_fam_fa01d6dbe6de,1,other,100.4,100.4,10,105.0,False,,,True,D_CORE,True,0.810645369604066,0.7008164518215081,0.0,True,True,True,False,False
2260,t12ct160,T12CT160,fam_f33e2a563a85,1,singleton,family_fam_f33e2a563a85,1,other,101.23999999999997,101.24,10,105.0,False,,,True,V_OOD,True,1.4544919552841589,1.1289059008539948,0.5463673551149052,True,True,True,False,False
2261,t12ct161,T12CT161,fam_56ada1e0216f,1,singleton,family_fam_56ada1e0216f,1,other,99.55000000000001,99.55,10,105.0,False,,,True,D_CORE,True,0.7793563212600911,0.6895912541350324,0.0,True,True,True,False,False
2262,t12ct162,T12CT162,fam_0b775be7a271,1,singleton,family_fam_0b775be7a271,1,other,100.35,100.35,10,105.0,False,,,True,D_CORE,True,0.8219823616851099,0.6434268198292347,0.0,True,True,True,False,False
2263,t12ct163,T12CT163,fam_953618becfb8,1,singleton,family_fam_953618becfb8,1,other,100.17,100.17,10,105.0,False,,,True,D_CORE,True,,,,True,True,False,False,False
2264,t12ct164,T12CT164,fam_0f6939bf2981,1,singleton,family_fam_0f6939bf2981,1,other,100.57,100.57,10,105.0,False,,,True,D_CORE,True,0.7826341282760644,0.6963763434581894,0.0,True,True,True,False,False
2265,t12ct165,T12CT165,fam_664883976320,1,singleton,family_fam_664883976320,1,other,99.92,99.92,10,105.0,False,,,True,D_CORE,True,1.0798403646021022,0.8895804745590244,0.0,True,True,True,False,False
2266,t12ct166,T12CT166,fam_f47da77769ea,1,singleton,family_fam_f47da77769ea,1,other,99.53,99.53,10,105.0,False,,,True,V_IN,True,0.5424500507484658,0.3827290112639494,0.538609552765942,True,True,True,False,False
2267,t12ct170,T12CT170,fam_7f1dd22d8262,1,singleton,family_fam_7f1dd22d8262,1,other,99.87,99.87,10,105.0,False,,,True,T_IN,True,0.524795463642686,0.4157354108835436,1.0660194108187568,True,True,True,False,False
2268,t12ct171,T12CT171,fam_581760cf5fab,1,singleton,family_fam_581760cf5fab,1,other,99.97000000000003,99.97,10,105.0,False,,,True,V_IN,True,0.7720726250708121,0.6540133030015627,0.6011092286622695,True,True,True,False,False
2269,t12ct173a,T12CT173A,fam_57667d80b652,1,singleton,family_fam_57667d80b652,1,other,100.42,100.42,10,105.0,False,,,True,T_OOD,True,1.6708726456510743,1.1982385880873532,1.0736571318627868,True,True,True,False,False
2270,t12ct174,T12CT174,fam_3b57e91316a4,1,singleton,family_fam_3b57e91316a4,1,other,98.32000000000001,98.32,10,105.0,False,,,True,D_CORE,True,,,,False,True,True,False,False
2271,t12ct176,T12CT176,fam_b1f9418eeb56,1,singleton,family_fam_b1f9418eeb56,1,other,99.75000000000001,99.75,10,105.0,False,,,True,A_SEEN_TEST,True,1.1382528725092587,0.8096224009063078,0.0,True,True,True,False,False
2272,t12ct177b,T12CT177B,fam_4f875e6fc84a,1,singleton,family_fam_4f875e6fc84a,1,other,99.86000000000001,99.86,10,105.0,False,,,True,D_CORE,True,,,,False,True,True,False,False
2273,t12ct179,T12CT179,fam_7356bb9fe69c,1,singleton,family_fam_7356bb9fe69c,1,other,99.41,99.41,10,105.0,False,,,True,V_IN,True,0.7840813060638729,0.5865025190740373,0.8302653595814253,True,True,True,False,False
2274,t12ct180,T12CT180,fam_4c33f8d64ba8,1,singleton,family_fam_4c33f8d64ba8,1,other,100.06,100.06,10,105.0,False,,,True,A_SEEN_TEST,True,0.8448057238869904,0.5980526111399028,0.0,True,True,True,False,False
2275,t12ct182a,T12CT182A,fam_b98b2d0ccfe4,2,name_alias,family_fam_b98b2d0ccfe4,2,other,100.11000000000001,100.11,10,105.0,False,,,True,D_CORE,True,0.8325082272548141,0.7171221613534235,0.0,True,True,True,False,False
2276,t12ct182b,T12CT182B,fam_b98b2d0ccfe4,2,name_alias,family_fam_b98b2d0ccfe4,2,other,100.05000000000001,100.05,10,105.0,False,,,True,D_CORE,True,0.9818961245166926,0.843058896676566,0.0,True,True,True,False,False
2277,t12ct183a,T12CT183A,fam_fd3a3c2d4493,2,name_alias,family_fam_fd3a3c2d4493,2,other,99.86000000000003,99.86,10,105.0,False,,,True,D_CORE,True,0.912525537788395,0.7943853989972939,0.0,True,True,True,False,False
2278,t12ct183b,T12CT183B,fam_fd3a3c2d4493,2,name_alias,family_fam_fd3a3c2d4493,2,other,99.86999999999998,99.87,10,105.0,False,,,True,D_CORE,True,0.7916591622909852,0.6919063904952777,0.0,True,True,True,False,False
2279,t12ct184,T12CT184,fam_2c5385169733,1,singleton,family_fam_2c5385169733,1,other,100.01000000000002,100.01,10,105.0,False,,,True,D_CORE,True,0.9727059789126529,0.8314283509475093,0.0,True,True,True,False,False
2280,t12ct185,T12CT185,fam_b0fe29ad2a78,1,singleton,family_fam_b0fe29ad2a78,1,other,99.86,99.86,10,105.0,False,,,True,D_CORE,True,0.7137509222262706,0.6284201002019271,0.0,True,True,True,False,False
2281,t12ct186,T12CT186,fam_fe7cebf8d28c,1,singleton,family_fam_fe7cebf8d28c,1,other,100.18999999999998,100.19,10,105.0,False,,,True,D_CORE,True,0.7044032038135248,0.5963676289649895,0.0,True,True,True,False,False
2282,t12ct187,T12CT187,fam_4c14d41232b5,1,singleton,family_fam_4c14d41232b5,1,other,99.85000000000001,99.85,10,105.0,False,,,True,D_CORE,True,0.6220304025309203,0.48418706785452487,0.0,True,True,True,False,False
2283,t12ct188,T12CT188,fam_c5ab354061ae,2,name_alias,family_fam_c5ab354061ae,2,other,99.43000000000002,99.43,10,105.0,False,,,True,D_CORE,True,0.7757732373723651,0.7129439842604297,0.0,True,True,True,False,False
2284,t12ct188b,T12CT188B,fam_c5ab354061ae,2,name_alias,family_fam_c5ab354061ae,2,other,99.45000000000002,99.45,10,105.0,False,,,True,D_CORE,True,,,,False,True,True,False,False
2285,t12ct189,T12CT189,fam_16cf8eeda197,1,singleton,family_fam_16cf8eeda197,1,other,99.77,99.77,10,105.0,False,,,True,D_CORE,True,,,,True,True,False,False,False
2286,t12ct190,T12CT190,fam_37d3a1d2781c,1,singleton,family_fam_37d3a1d2781c,1,other,99.8,99.8,10,105.0,False,,,True,D_CORE,True,1.2221583038827573,1.031070401149352,0.0,True,True,True,False,False
2287,t12ct191,T12CT191,fam_4a89044c79a2,1,singleton,family_fam_4a89044c79a2,1,other,100.07000000000001,100.07,10,105.0,False,,,True,A_SHOT_VAL,True,0.980647619925072,0.865958549880999,0.0,True,True,True,False,False
2288,t12ct192,T12CT192,fam_1d7b4587777e,1,singleton,family_fam_1d7b4587777e,1,other,99.78000000000002,99.78,10,105.0,False,,,True,D_CORE,True,0.8724785698038446,0.7915210645809089,0.0,True,True,True,False,False
2289,t12ct193,T12CT193,fam_b61e13c9708d,1,singleton,family_fam_b61e13c9708d,1,other,99.62,99.62,10,105.0,False,,,True,D_CORE,True,0.8633367576490923,0.7834206259785748,0.0,True,True,True,False,False
2290,t12ct194,T12CT194,fam_3ab603921359,2,name_alias,family_fam_3ab603921359,2,other,99.69000000000001,99.69,10,105.0,False,,,True,D_CORE,True,0.8541451526250414,0.7946385919143639,0.0,True,True,True,False,False
2291,t12ct194b,T12CT194B,fam_3ab603921359,2,name_alias,family_fam_3ab603921359,2,other,99.7,99.7,10,105.0,False,,,True,D_CORE,True,1.0738062254285716,0.9412741180226856,0.0,True,True,True,False,False
2292,t12ct195,T12CT195,fam_38d760f2e755,1,singleton,family_fam_38d760f2e755,1,other,99.51999999999998,99.52,10,105.0,False,,,True,D_CORE,True,0.5381492086868721,0.4606545221007003,0.0,True,True,True,False,False
2293,t12ct197,T12CT197,fam_6c0b7bb9cacc,2,name_alias,family_fam_6c0b7bb9cacc,2,other,99.95,99.95,10,105.0,False,,,True,T_IN,True,0.7313864447235848,0.6165004121069378,0.24678480825890467,True,True,True,False,False
2294,t12ct197b,T12CT197B,fam_6c0b7bb9cacc,2,name_alias,family_fam_6c0b7bb9cacc,2,other,99.8,99.8,10,105.0,False,,,True,T_IN,True,0.7896187655192659,0.6715431980812779,0.4362223175960558,True,True,True,False,False
2295,t12ct198,T12CT198,fam_a0eb6532a443,1,singleton,family_fam_a0eb6532a443,1,other,99.83999999999999,99.84,10,105.0,False,,,True,T_IN,True,0.9713160607895384,0.8512315618041076,0.2429123512415952,True,True,True,False,False
2296,t12ct199,T12CT199,fam_d27098a356c7,1,singleton,family_fam_d27098a356c7,1,other,99.59,99.59,10,105.0,False,,,True,T_IN,True,0.8735923458639948,0.7684710919762612,0.8515954158878806,True,True,True,False,False
2297,t12ct200a,T12CT200A,fam_500ed32e2dfc,2,name_alias,family_fam_500ed32e2dfc,2,other,99.88000000000004,99.88,10,105.0,False,,,True,V_OOD,True,3.8952009651690993,2.47653276352483,1.4656166913969766,True,True,True,False,False
2298,t12ct200b,T12CT200B,fam_500ed32e2dfc,2,name_alias,family_fam_500ed32e2dfc,2,other,99.56,99.56,10,105.0,False,,,True,V_OOD,True,3.1614016392788336,2.0876576351693803,1.4022180074991453,True,True,True,False,False
2299,t12ct202,T12CT202,fam_c318c85b5b6f,1,singleton,family_fam_c318c85b5b6f,1,other,100.21,100.21,10,105.0,False,,,True,D_CORE,True,0.8619730936616026,0.763688259831429,0.0,True,True,True,False,False
2300,t12ct203,T12CT203,fam_4af802f18c6b,1,singleton,family_fam_4af802f18c6b,1,other,100.00999999999999,100.01,10,105.0,False,,,True,A_SEEN_TEST,True,1.1618656206367288,0.9312410047999645,0.0,True,True,True,False,False
2301,t12ct204,T12CT204,fam_93b7ecc5dc3c,1,singleton,family_fam_93b7ecc5dc3c,1,other,99.69000000000001,99.69,10,105.0,False,,,True,D_CORE,True,0.8365366822630624,0.7482958243498612,0.0,True,True,True,False,False
2302,t12ct205,T12CT205,fam_60994fbf2fb1,1,singleton,family_fam_60994fbf2fb1,1,other,99.67,99.67,10,105.0,False,,,True,D_CORE,True,0.9046795409522542,0.816005578298369,0.0,True,True,True,False,False
2303,t12ct206,T12CT206,fam_7c4eec00977c,1,singleton,family_fam_7c4eec00977c,1,other,100.34000000000002,100.34,10,105.0,False,,,True,D_CORE,True,1.0298435637695995,0.8940109335524303,0.0,True,True,True,False,False
2304,t12ct207a,T12CT207A,fam_c120edab102e,2,name_alias,family_fam_c120edab102e,2,other,99.80999999999999,99.81,10,105.0,False,,,True,D_CORE,True,1.0639364066352606,0.9232263949345203,0.0,True,True,True,False,False
2305,t12ct207b,T12CT207B,fam_c120edab102e,2,name_alias,family_fam_c120edab102e,2,other,99.91,99.91,10,105.0,False,,,True,D_CORE,True,0.9466930909694533,0.8172190911221597,0.0,True,True,True,False,False
2306,t12ct208,T12CT208,fam_b1709e13f914,1,singleton,family_fam_b1709e13f914,1,other,99.92999999999999,99.93,10,105.0,False,,,True,D_CORE,True,1.1202239333092339,0.9387990413316366,0.0,True,True,True,False,False
2307,t12ct209,T12CT209,fam_4186c5663d29,1,singleton,family_fam_4186c5663d29,1,other,100.13999999999999,100.14,10,105.0,False,,,True,D_CORE,True,1.1289668998407358,0.9648950946737775,0.0,True,True,True,False,False
2308,t12ct210a,T12CT210A,fam_2f8c30361f2a,2,name_alias,family_fam_2f8c30361f2a,2,other,99.72999999999999,99.73,10,105.0,False,,,True,D_CORE,True,1.0149840098582177,0.8818868775176737,0.0,True,True,True,False,False
2309,t12ct210b,T12CT210B,fam_2f8c30361f2a,2,name_alias,family_fam_2f8c30361f2a,2,other,99.90000000000002,99.9,10,105.0,False,,,True,D_CORE,True,0.9975343558612841,0.8918258314045732,0.0,True,True,True,False,False
2310,t12ct211,T12CT211,fam_70cf640af921,1,singleton,family_fam_70cf640af921,1,other,99.94,99.94,10,105.0,False,,,True,D_CORE,True,1.0479951408968264,0.8717965536037167,0.0,True,True,True,False,False
2311,t12ct212a,T12CT212A,fam_e180a15be23c,2,name_alias,family_fam_e180a15be23c,2,other,99.63000000000001,99.63,10,105.0,False,,,True,D_CORE,True,1.021352929296702,0.874051753385715,0.0,True,True,True,False,False
2312,t12ct212b,T12CT212B,fam_e180a15be23c,2,name_alias,family_fam_e180a15be23c,2,other,100.14999999999999,100.15,10,105.0,False,,,True,D_CORE,True,0.9924682069722777,0.863874536264959,0.0,True,True,True,False,False
2313,t12ct213,T12CT213,fam_177fe1135ec7,1,singleton,family_fam_177fe1135ec7,1,other,99.84999999999998,99.85,10,105.0,False,,,True,T_IN,True,0.928413521898501,0.8312019826888982,0.38255059799531965,True,True,True,False,False
2314,te2,TE2,fam_72159a904c67,1,singleton,family_fam_72159a904c67,1,other,91.78999999999999,91.79,9,105.0,False,,,True,D_CORE,True,,,,False,True,False,False,False
2315,te8,TE8,fam_297dd070efce,1,singleton,family_fam_297dd070efce,1,other,94.54000000000002,94.54,9,105.0,False,,,True,T_IN,True,0.6139277289629299,0.4690125704549448,0.8776272534434433,True,True,True,False,False
2316,ti,TI,fam_41c76e521817,1,singleton,family_fam_41c76e521817,1,pure_metal,166.94,166.94,1,105.0,True,pure_metal,pure_metal; element_identity_and_oxide_equivalent:ti:TiO2=166.94;expected=166.849813024; major_oxide_sum_gt_105:166.94,False,STRESS_PURE_METAL,False,,,,True,True,True,False,False
2317,tm,TM,fam_a547db31280d,1,singleton,family_fam_a547db31280d,1,other,96.90000000000002,96.9,9,105.0,False,,,True,D_CORE,False,,,,True,True,True,False,False
2318,tochilinite,TOCHILINITE,fam_8b67812e7ff3,1,singleton,family_fam_8b67812e7ff3,1,other,69.49000000000001,69.49,10,105.0,False,,,True,D_CORE,False,,,,True,True,True,False,False
2319,tr1790b,TR1790B,fam_431531138d92,1,singleton,family_fam_431531138d92,1,other,100.11999999999999,100.12,10,105.0,False,,,True,D_CORE,True,0.6743052051337939,0.5774472928103892,0.0,True,True,True,False,False
2320,tr2107a,TR2107A,fam_ff5f354b0bb1,1,singleton,family_fam_ff5f354b0bb1,1,other,101.4,101.4,10,105.0,False,,,True,D_CORE,False,,,,True,True,True,False,False
2321,tr2506a,TR2506A,fam_c115ea546115,1,singleton,family_fam_c115ea546115,1,other,99.78999999999999,99.79,10,105.0,False,,,True,A_SEEN_TEST,True,0.9786654614985729,0.6149469973837846,0.0,True,True,True,False,False
2322,tr2586b,TR2586B,fam_47f1bf3340f7,1,singleton,family_fam_47f1bf3340f7,1,other,99.9,99.9,10,105.0,False,,,True,D_CORE,False,,,,True,True,True,False,False
2323,tr2601a,TR2601A,fam_b8d9db9b9feb,1,singleton,family_fam_b8d9db9b9feb,1,other,99.87,99.87,10,105.0,False,,,True,D_CORE,False,,,,True,True,True,False,False
2324,tr2640a,TR2640A,fam_ea6ce13e13db,1,singleton,family_fam_ea6ce13e13db,1,other,100.07000000000001,100.07,10,105.0,False,,,True,D_CORE,False,,,,True,True,True,False,False
2325,tr2660a,TR2660A,fam_7d3421d64e3d,1,singleton,family_fam_7d3421d64e3d,1,other,100.67999999999999,100.68,10,105.0,False,,,True,D_CORE,False,,,,True,True,True,False,False
2326,tr2695a,TR2695A,fam_8f3c679cd3ef,1,singleton,family_fam_8f3c679cd3ef,1,other,100.07000000000001,100.07,10,105.0,False,,,True,D_CORE,False,,,,False,True,False,False,False
2327,tr2792a,TR2792A,fam_ff2b20ab00e7,1,singleton,family_fam_ff2b20ab00e7,1,other,99.89999999999998,99.9,10,105.0,False,,,True,D_CORE,False,,,,True,True,True,False,False
2328,tr2844a,TR2844A,fam_fa5c9a50f096,1,singleton,family_fam_fa5c9a50f096,1,other,99.33999999999999,99.34,10,105.0,False,,,True,D_CORE,False,,,,True,True,True,False,False
2329,tr2866a,TR2866A,fam_4a7835912082,1,singleton,family_fam_4a7835912082,1,other,99.69999999999999,99.7,10,105.0,False,,,True,D_CORE,False,,,,True,True,True,False,False
2330,tr2947a,TR2947A,fam_a7d258d34d57,1,singleton,family_fam_a7d258d34d57,1,other,99.94999999999997,99.95,10,105.0,False,,,True,D_CORE,False,,,,True,True,True,False,False
2331,tr2964a,TR2964A,fam_63f155727471,1,singleton,family_fam_63f155727471,1,other,99.77000000000001,99.77,10,105.0,False,,,True,D_CORE,False,,,,True,True,True,False,False
2332,tr3018a,TR3018A,fam_c044a897ff38,1,singleton,family_fam_c044a897ff38,1,other,99.91,99.91,10,105.0,False,,,True,D_CORE,False,,,,True,True,True,False,False
2333,tr3179a,TR3179A,fam_231fd9545a75,1,singleton,family_fam_231fd9545a75,1,other,100.80999999999999,100.81,10,105.0,False,,,True,D_CORE,False,,,,True,True,True,False,False
2334,tr3323a,TR3323A,fam_240545212564,1,singleton,family_fam_240545212564,1,other,99.81999999999998,99.82,10,105.0,False,,,True,D_CORE,False,,,,True,True,True,False,False
2335,tr3491b,TR3491B,fam_30b8bca3825c,1,singleton,family_fam_30b8bca3825c,1,other,100.53999999999999,100.54,10,105.0,False,,,True,D_CORE,False,,,,True,True,True,False,False
2336,tr3500b,TR3500B,fam_7731de6ab31b,1,singleton,family_fam_7731de6ab31b,1,other,100.36,100.36,10,105.0,False,,,True,D_CORE,False,,,,True,True,True,False,False
2337,tr3782a,TR3782A,fam_1a5dbd73f215,1,singleton,family_fam_1a5dbd73f215,1,other,99.84000000000002,99.84,10,105.0,False,,,True,D_CORE,False,,,,True,True,True,False,False
2338,tr3829l,TR3829L,fam_306004270526,1,singleton,family_fam_306004270526,1,other,100.67999999999999,100.68,10,105.0,False,,,True,D_CORE,False,,,,True,True,True,False,False
